tempo,lugar,setor,valor_x,QL_x,M_x,Kr,Ks,ICE,ICS,valor_y,QL_y,M_y,C,D,Co_r,Di_r,Co_s,Di_s,ICDC,ICUC
2022,31,47849,8987320.56,1.2255460443325088,1,245,18,0.4027053862241134,-1.4203634574437667,234233764.57,1.226575401818809,1,1,0,156,78,17,1,0.3333333333333333,0.8888888888888888
2022,32,47849,1380200.37,1.0168563060575735,1,205,18,0.3206478808019373,-1.4203634574437667,37887650.76,1.037235556115166,1,1,0,110,70,17,1,0.2222222222222222,0.8888888888888888
2022,33,47849,5050662.8,0.6725961194071575,0,189,18,1.5017861398696477,-1.4203634574437667,130279109.96000001,0.49354990254510117,0,0,0,63,106,17,1,-0.25443786982248523,0.8888888888888888
2022,35,47849,20750306.32,0.781516822013602,0,398,18,2.527654633380877,-1.4203634574437667,384355582.59999996,0.5298460212440174,0,0,0,294,99,17,1,0.4961832061068702,0.8888888888888888
2022,41,47849,5717433.71,1.0939290912031607,1,283,18,1.360404121589458,-1.4203634574437667,159512136.4,0.9405545956896931,0,0,1,159,104,17,1,0.20912547528517111,0.8888888888888888
2022,42,47849,2901534.06,0.7145264477709592,0,268,18,1.6137367799271582,-1.4203634574437667,103437760.32000001,0.7248197503808286,0,0,0,170,86,17,1,0.328125,0.8888888888888888
2022,43,47849,4550560.64,0.9200137836293781,0,248,18,1.4063703732174837,-1.4203634574437667,154042204.55,1.088221126113461,1,0,0,178,59,17,1,0.5021097046413502,0.8888888888888888
2022,50,47849,1268371.11,1.1009621442233102,1,132,18,-0.5597758561905196,-1.4203634574437667,49087946.31,1.8462518577824645,1,1,0,74,35,17,1,0.3577981651376147,0.8888888888888888
2022,51,47849,2431556.71,1.5380054328600798,1,112,18,-0.8213564437208803,-1.4203634574437667,101861333.63000001,1.5495097184789297,1,1,0,57,48,17,1,0.08571428571428572,0.8888888888888888
2022,52,47849,3160272.34,1.3012773923392082,1,197,18,-0.1672898435729361,-1.4203634574437667,98250746.48,1.4780912069960745,1,1,0,134,47,17,1,0.48066298342541436,0.8888888888888888
2022,53,47849,707142.3099999999,0.20329916364236117,0,61,18,0.8043240000436759,-1.4203634574437667,29915995.46,0.49531537080625604,0,0,0,28,21,17,1,0.14285714285714285,0.8888888888888888
2022,11,47857,46608.78,0.48276084373304345,0,120,6,-0.6938859163710657,-0.0039252026997987945,513758.09,0.7748119984249606,0,0,0,66,34,5,1,0.32,0.6666666666666666
2022,13,47857,48199.79,0.2578250695838081,0,132,6,0.9635674822356259,-0.0039252026997987945,151577.22,0.09994410343698006,0,0,0,64,34,5,1,0.30612244897959184,0.6666666666666666
2022,14,47857,2539.1400000000003,0.09836643681516777,0,101,6,-0.8005991309600616,-0.0039252026997987945,34210.4,0.17638354482933527,0,0,0,29,42,5,1,-0.18309859154929578,0.6666666666666666
2022,15,47857,243908.68000000002,0.7333747328069262,0,127,6,-0.865805404840025,-0.0039252026997987945,1801212.2899999998,0.7731143627235975,0,0,0,65,42,5,1,0.21495327102803738,0.6666666666666666
2022,17,47857,40451.08,0.4640211771843058,0,87,6,-1.1406666261376524,-0.0039252026997987945,7491.05,0.009922076735615234,0,0,0,36,31,5,1,0.07462686567164178,0.6666666666666666
2022,21,47857,110506.26,0.5367989654341504,0,98,6,-0.9747683997394654,-0.0039252026997987945,31161.25,0.02297305383012973,0,0,0,41,40,5,1,0.012345679012345678,0.6666666666666666
2022,22,47857,63645.33,0.5831503657750444,0,92,6,-0.9543835776222616,-0.0039252026997987945,85058.95,0.07509771389440553,0,0,0,36,34,5,1,0.02857142857142857,0.6666666666666666
2022,23,47857,173540.8,0.47013711686342946,0,145,6,0.19656801220447823,-0.0039252026997987945,1324934.32,0.4278913727338504,0,0,0,74,52,5,1,0.1746031746031746,0.6666666666666666
2022,24,47857,106393.69,0.6924594859978414,0,119,6,-0.42417850125818135,-0.0039252026997987945,319030.38,0.30452896690251585,0,0,0,66,45,5,1,0.1891891891891892,0.6666666666666666
2022,25,47857,215669.33000000002,1.3879115247130065,1,107,6,-0.49279991839682596,-0.0039252026997987945,2237390.4499999997,3.1110804322703847,1,1,0,55,33,5,1,0.25,0.6666666666666666
2022,26,47857,271080.57,0.6662878122978565,0,178,6,0.20141770687139868,-0.0039252026997987945,1245978.22,0.4438665737820207,0,0,0,87,65,5,1,0.14473684210526316,0.6666666666666666
2022,27,47857,82853.29000000001,0.6588364964009998,0,88,6,-0.6258161837883032,-0.0039252026997987945,368703.53,0.509900709767645,0,0,0,41,23,5,1,0.28125,0.6666666666666666
2022,28,47857,44808.33,0.45854680775401113,0,113,6,-0.5237642321274852,-0.0039252026997987945,34468.0,0.06974215658409866,0,0,0,43,34,5,1,0.11688311688311688,0.6666666666666666
2022,29,47857,351112.8,0.6064905902985187,0,185,6,-0.414412851921629,-0.0039252026997987945,3065721.67,0.6297627064638335,0,0,0,92,70,5,1,0.13580246913580246,0.6666666666666666
2022,31,47857,1513193.02,1.158957297793175,1,245,6,0.4027053862241134,-0.0039252026997987945,16401348.78,1.2036148055204154,1,1,0,156,78,5,1,0.3333333333333333,0.6666666666666666
2022,32,47857,262916.65,1.0879507647983926,1,205,6,0.3206478808019373,-0.0039252026997987945,3174529.9,1.217930046991618,1,1,0,110,70,5,1,0.2222222222222222,0.6666666666666666
2022,33,47857,1329314.32,0.9942769492250065,0,189,6,1.5017861398696477,-0.0039252026997987945,13810997.18,0.7332372649881382,0,0,0,63,106,5,1,-0.25443786982248523,0.6666666666666666
2022,35,47857,6276962.23,1.3278133744632696,1,398,6,2.527654633380877,-0.0039252026997987945,65909604.730000004,1.2732931297842602,1,1,0,294,99,5,1,0.4961832061068702,0.6666666666666666
2022,41,47857,922207.77,0.9910384762586307,0,283,6,1.360404121589458,-0.0039252026997987945,11170400.370000001,0.9230436141479599,0,0,0,159,104,5,1,0.20912547528517111,0.6666666666666666
2022,42,47857,787576.22,1.0893236568040665,1,268,6,1.6137367799271582,-0.0039252026997987945,8253694.95,0.8105177471318107,0,0,1,170,86,5,1,0.328125,0.6666666666666666
2022,43,47857,695550.83,0.7898270550484726,0,248,6,1.4063703732174837,-0.0039252026997987945,8814236.85,0.8726203735373471,0,0,0,178,59,5,1,0.5021097046413502,0.6666666666666666
2022,50,47857,163166.11000000002,0.7954808144199316,0,132,6,-0.5597758561905196,-0.0039252026997987945,2257253.55,1.1897607341376049,1,0,0,74,35,5,1,0.3577981651376147,0.6666666666666666
2022,51,47857,154631.47,0.5493448485186038,0,112,6,-0.8213564437208803,-0.0039252026997987945,6494721.31,1.384550087132416,1,0,0,57,48,5,1,0.08571428571428572,0.6666666666666666
2022,52,47857,442873.31,1.0242325834846104,1,197,6,-0.1672898435729361,-0.0039252026997987945,5961925.14,1.2569415940834792,1,1,0,134,47,5,1,0.48066298342541436,0.6666666666666666
2022,53,47857,355190.19,0.5735396363567701,0,61,6,0.8043240000436759,-0.0039252026997987945,3646538.45,0.846101273219808,0,0,0,28,21,5,1,0.14285714285714285,0.6666666666666666
2022,11,47890,5530115.41,0.998058715603399,0,120,6,-0.6938859163710657,0.5662061062367333,231045176.14000002,3.220401644561674,1,0,0,66,34,4,2,0.32,0.3333333333333333
2022,12,47890,949793.39,0.41496493855706695,0,71,6,-0.905321812588033,0.5662061062367333,12580228.52,0.4535993587173431,0,0,0,22,22,4,2,0.0,0.3333333333333333
2022,13,47890,4828778.25,0.45006459904938256,0,132,6,0.9635674822356259,0.5662061062367333,78868389.06,0.48061982325639,0,0,0,64,34,4,2,0.30612244897959184,0.3333333333333333
2022,14,47890,856391.3,0.5780829145207969,0,101,6,-0.8005991309600616,0.5662061062367333,7174354.39,0.34186781039369846,0,0,0,29,42,4,2,-0.18309859154929578,0.3333333333333333
2022,15,47890,9801350.139999999,0.5135020544318948,0,127,6,-0.865805404840025,0.5662061062367333,138222163.69,0.548317361694386,0,0,0,65,42,4,2,0.21495327102803738,0.3333333333333333
2022,16,47890,1322722.5899999999,0.4656865272318619,0,49,6,-0.9343578161064335,0.5662061062367333,19381239.34,0.5776153480201125,0,0,0,17,21,4,2,-0.10526315789473684,0.3333333333333333
2022,17,47890,3107012.1,0.621023763921053,0,87,6,-1.1406666261376524,0.5662061062367333,69358665.12,0.8490555050214819,0,0,0,36,31,4,2,0.07462686567164178,0.3333333333333333
2022,21,47890,6856254.42,0.580322365544534,0,98,6,-0.9747683997394654,0.5662061062367333,113431347.33,0.7728806256619025,0,0,0,41,40,4,2,0.012345679012345678,0.3333333333333333
2022,22,47890,2753870.95,0.4396582114134274,0,92,6,-0.9543835776222616,0.5662061062367333,52852756.35,0.4312705582516477,0,0,0,36,34,4,2,0.02857142857142857,0.3333333333333333
2022,23,47890,13882939.09,0.6553328780103717,0,145,6,0.19656801220447823,0.5662061062367333,194100323.37,0.579349864477445,0,0,0,74,52,4,2,0.1746031746031746,0.3333333333333333
2022,24,47890,5882814.92,0.6671465998497041,0,119,6,-0.42417850125818135,0.5662061062367333,86504596.2,0.763152307370461,0,0,0,66,45,4,2,0.1891891891891892,0.3333333333333333
2022,25,47890,4443810.48,0.49829498460918126,0,107,6,-0.49279991839682596,0.5662061062367333,74158427.76,0.9530275237786379,0,0,0,55,33,4,2,0.25,0.3333333333333333
2022,26,47890,18793469.84,0.8048742709301759,0,178,6,0.20141770687139868,0.5662061062367333,241184048.73,0.7940832619003673,0,0,0,87,65,4,2,0.14473684210526316,0.3333333333333333
2022,27,47890,4711112.12,0.6527530730228185,0,88,6,-0.6258161837883032,0.5662061062367333,65742205.019999996,0.8402877991959741,0,0,0,41,23,4,2,0.28125,0.3333333333333333
2022,28,47890,3061187.0,0.5458488138207085,0,113,6,-0.5237642321274852,0.5662061062367333,33923962.56,0.6343973117450978,0,0,0,43,34,4,2,0.11688311688311688,0.3333333333333333
2022,29,47890,29020618.49,0.8734572685529896,0,185,6,-0.414412851921629,0.5662061062367333,472482196.51,0.8970262129115625,0,0,0,92,70,4,2,0.13580246913580246,0.3333333333333333
2022,31,47890,64906677.73,0.8662037901043775,0,245,6,0.4027053862241134,0.5662061062367333,1214444156.69,0.8236846586706598,0,0,0,156,78,4,2,0.3333333333333333,0.3333333333333333
2022,32,47890,14154378.83,1.020562393470847,1,205,6,0.3206478808019373,0.5662061062367333,1072246083.75,3.8020065619785814,1,1,0,110,70,4,2,0.2222222222222222,0.3333333333333333
2022,33,47890,54829525.15,0.7145814974162423,0,189,6,1.5017861398696477,0.5662061062367333,641819538.86,0.3149255502124779,0,0,0,63,106,4,2,-0.25443786982248523,0.3333333333333333
2022,35,47890,361305041.8,1.3317390654661785,1,398,6,2.527654633380877,0.5662061062367333,6738042989.96,1.2030645687133215,1,1,0,294,99,4,2,0.4961832061068702,0.3333333333333333
2022,41,47890,57473229.17,1.0761800381425568,1,283,6,1.360404121589458,0.5662061062367333,926328844.2,0.7074473767155641,0,0,1,159,104,4,2,0.20912547528517111,0.3333333333333333
2022,42,47890,51582585.53,1.243154315493956,1,268,6,1.6137367799271582,0.5662061062367333,1009517809.86,0.9162280228246479,0,0,1,170,86,4,2,0.328125,0.3333333333333333
2022,43,47890,68621698.19,1.3577574318535501,1,248,6,1.4063703732174837,0.5662061062367333,2195342453.15,2.0087152573917053,1,1,0,178,59,4,2,0.5021097046413502,0.3333333333333333
2022,50,47890,11864370.530000001,1.0078642618104003,1,132,6,-0.5597758561905196,0.5662061062367333,483136808.78,2.3535578834566073,1,1,0,74,35,4,2,0.3577981651376147,0.3333333333333333
2022,51,47890,12311595.1,0.7621125092519448,0,112,6,-0.8213564437208803,0.5662061062367333,276138914.76,0.5440655598634542,0,0,0,57,48,4,2,0.08571428571428572,0.3333333333333333
2022,52,47890,18728939.6,0.7547269584258626,0,197,6,-0.1672898435729361,0.5662061062367333,395995810.15,0.7716043025561086,0,0,0,134,47,4,2,0.48066298342541436,0.3333333333333333
2022,53,47890,12345939.15,0.34736351479513805,0,61,6,0.8043240000436759,0.5662061062367333,157179031.98,0.3370634266027507,0,0,0,28,21,4,2,0.14285714285714285,0.3333333333333333
2022,17,49116,23493.81,0.021586393150782524,0,87,4,-1.1406666261376524,-0.5826508005118797,1906451.65,0.04147631679207108,0,0,0,36,31,3,0,0.07462686567164178,1.0
2022,21,49116,34948565.89,13.597939317116673,1,98,4,-0.9747683997394654,-0.5826508005118797,183301986.74,2.2196552864068053,1,1,0,41,40,3,0,0.012345679012345678,1.0
2022,31,49116,46202479.09,2.8343751680970763,1,245,4,0.4027053862241134,-0.5826508005118797,2714744656.38,3.272287443859506,1,1,0,156,78,3,0,0.3333333333333333,1.0
2022,33,49116,6865127.7,0.41128915505476205,0,189,4,1.5017861398696477,-0.5826508005118797,240392718.65000004,0.2096309019961057,0,0,0,63,106,3,0,-0.25443786982248523,1.0
2022,35,49116,31137502.06,0.5275823315276837,0,398,4,2.527654633380877,-0.5826508005118797,4167182910.67,1.3223205700275247,1,0,0,294,99,3,0,0.4961832061068702,1.0
2022,41,49116,17202509.91,1.4807185113002679,1,283,4,1.360404121589458,-0.5826508005118797,2258696674.16,3.065673479172794,1,1,0,159,104,3,0,0.20912547528517111,1.0
2022,33,49124,22579926.25,0.9244577937323535,0,189,3,1.5017861398696477,0.6030712159545379,999002373.9,1.6438898160341513,1,0,0,63,106,1,0,-0.25443786982248523,1.0
2022,35,49124,171994021.07,1.9915249634454655,1,398,3,2.527654633380877,0.6030712159545379,4070536045.33,2.437350495823346,1,1,0,294,99,1,0,0.4961832061068702,1.0
2022,11,49213,993351.5299999999,0.15830142839248698,0,120,6,-0.6938859163710657,0.3016211510793929,2316392.75,0.06156316772742842,0,0,0,66,34,5,1,0.32,0.6666666666666666
2022,12,49213,12018.0,0.004636330984782582,0,71,6,-0.905321812588033,0.3016211510793929,356318.57,0.02449728674175725,0,0,0,22,22,5,1,0.0,0.6666666666666666
2022,13,49213,14286980.54,1.1758123487280878,1,132,6,0.9635674822356259,0.3016211510793929,118499461.55,1.3769263573434414,1,1,0,64,34,5,1,0.30612244897959184,0.6666666666666666
2022,15,49213,12493505.61,0.5779637091058223,0,127,6,-0.865805404840025,0.3016211510793929,60161308.88,0.4550584820930564,0,0,0,65,42,5,1,0.21495327102803738,0.6666666666666666
2022,16,49213,1312017.22,0.40787248599139236,0,49,6,-0.9343578161064335,0.3016211510793929,62600.41,0.0035573777514015872,0,0,0,17,21,5,1,-0.10526315789473684,0.6666666666666666
2022,17,49213,996950.6699999999,0.17595390755294618,0,87,6,-1.1406666261376524,0.3016211510793929,8472126.8,0.19775315922009026,0,0,0,36,31,5,1,0.07462686567164178,0.6666666666666666
2022,21,49213,7523579.949999999,0.5622984624628177,0,98,6,-0.9747683997394654,0.3016211510793929,47077597.35,0.6116306593907005,0,0,0,41,40,5,1,0.012345679012345678,0.6666666666666666
2022,22,49213,2219821.59,0.3129317630887582,0,92,6,-0.9543835776222616,0.3016211510793929,7762823.09,0.12078068427804733,0,0,0,36,34,5,1,0.02857142857142857,0.6666666666666666
2022,23,49213,15658374.77,0.6526602967052391,0,145,6,0.19656801220447823,0.3016211510793929,31645264.57,0.18010219626697524,0,0,0,74,52,5,1,0.1746031746031746,0.6666666666666666
2022,24,49213,4604656.89,0.4610981062375481,0,119,6,-0.42417850125818135,0.3016211510793929,15922173.3,0.267836654801016,0,0,0,66,45,5,1,0.1891891891891892,0.6666666666666666
2022,25,49213,4355513.59,0.43125121557275137,0,107,6,-0.49279991839682596,0.3016211510793929,10395461.92,0.254732494620895,0,0,0,55,33,5,1,0.25,0.6666666666666666
2022,26,49213,26290593.6,0.9942175778098001,0,178,6,0.20141770687139868,0.3016211510793929,279158093.56,1.7525213256415486,1,0,0,87,65,5,1,0.14473684210526316,0.6666666666666666
2022,27,49213,5150359.0200000005,0.6301195593700056,0,88,6,-0.6258161837883032,0.3016211510793929,43906098.4,1.0700504767841355,1,0,0,41,23,5,1,0.28125,0.6666666666666666
2022,28,49213,4289276.42,0.6753462885564693,0,113,6,-0.5237642321274852,0.3016211510793929,36896877.24,1.3156488704464318,1,0,0,43,34,5,1,0.11688311688311688,0.6666666666666666
2022,29,49213,44371880.6,1.1792416422029668,1,185,6,-0.414412851921629,0.3016211510793929,279533415.39,1.0119266732366567,1,1,0,92,70,5,1,0.13580246913580246,0.6666666666666666
2022,31,49213,76017518.82,0.8957861877734727,0,245,6,0.4027053862241134,0.3016211510793929,868698770.1800001,1.1234358057538514,1,0,0,156,78,5,1,0.3333333333333333,0.6666666666666666
2022,32,49213,26150860.080000002,1.6649250784869354,1,205,6,0.3206478808019373,0.3016211510793929,287801332.24,1.945838627647359,1,1,0,110,70,5,1,0.2222222222222222,0.6666666666666666
2022,33,49213,133132289.85,1.5320772225929693,1,189,6,1.5017861398696477,0.3016211510793929,618906249.38,0.579049189119636,0,0,1,63,106,5,1,-0.25443786982248523,0.6666666666666666
2022,35,49213,383840899.63,1.2492700781588006,1,398,6,2.527654633380877,0.3016211510793929,4444668312.16,1.5131784342084433,1,1,0,294,99,5,1,0.4961832061068702,0.6666666666666666
2022,41,49213,48829296.660000004,0.8073461412324393,0,283,6,1.360404121589458,0.3016211510793929,661026723.92,0.9625949916305201,0,0,0,159,104,5,1,0.20912547528517111,0.6666666666666666
2022,42,49213,26658773.97,0.5673121428090467,0,268,6,1.6137367799271582,0.3016211510793929,209654152.03,0.3628178790515801,0,0,0,170,86,5,1,0.328125,0.6666666666666666
2022,43,49213,44310460.62,0.774153290101693,0,248,6,1.4063703732174837,0.3016211510793929,270811343.79,0.4724747260271445,0,0,0,178,59,5,1,0.5021097046413502,0.6666666666666666
2022,50,49213,4597745.83,0.34487544617064947,0,132,6,-0.5597758561905196,0.3016211510793929,50942286.49,0.473182656933878,0,0,0,74,35,5,1,0.3577981651376147,0.6666666666666666
2022,51,49213,6720742.46,0.36735164712527624,0,112,6,-0.8213564437208803,0.3016211510793929,118184876.03,0.4439981419967877,0,0,0,57,48,5,1,0.08571428571428572,0.6666666666666666
2022,52,49213,15815844.360000001,0.5627675253796467,0,197,6,-0.1672898435729361,0.3016211510793929,123568940.21,0.45910180357570235,0,0,0,134,47,5,1,0.48066298342541436,0.6666666666666666
2022,53,49213,44720732.14,1.1110380825336157,1,61,6,0.8043240000436759,0.3016211510793929,319857474.78,1.3078837780595347,1,1,0,28,21,5,1,0.14285714285714285,0.6666666666666666
2022,13,49221,5406041.56,2.0605168108097667,1,132,13,0.9635674822356259,-0.8364581408543018,12480609.65,0.3477792836703829,0,0,1,64,34,7,5,0.30612244897959184,0.16666666666666666
2022,14,49221,429057.7,1.1843846703734655,1,101,13,-0.8005991309600616,-0.8364581408543018,13061738.16,2.846069868840246,1,1,0,29,42,7,5,-0.18309859154929578,0.16666666666666666
2022,15,49221,3475971.0999999996,0.7447176185816944,0,127,13,-0.865805404840025,-0.8364581408543018,23690564.29,0.42973320754713423,0,0,0,65,42,7,5,0.21495327102803738,0.16666666666666666
2022,17,49221,1854793.29,1.516072536969929,1,87,13,-1.1406666261376524,-0.8364581408543018,97513228.53,5.458434344114238,1,1,0,36,31,7,5,0.07462686567164178,0.16666666666666666
2022,21,49221,2321742.4,0.8036290110094905,0,98,13,-0.9747683997394654,-0.8364581408543018,85365973.58,2.6597041256859337,1,0,0,41,40,7,5,0.012345679012345678,0.16666666666666666
2022,22,49221,1565106.81,1.0218208857129778,1,92,13,-0.9543835776222616,-0.8364581408543018,3479793.57,0.12983890676864807,0,0,1,36,34,7,5,0.02857142857142857,0.16666666666666666
2022,23,49221,5055031.97,0.9758063400932337,0,145,13,0.19656801220447823,-0.8364581408543018,21699043.62,0.29615866438455407,0,0,0,74,52,7,5,0.1746031746031746,0.16666666666666666
2022,24,49221,379195.36,0.17585644778848125,0,119,13,-0.42417850125818135,-0.8364581408543018,2498465.26,0.10078932873801061,0,0,0,66,45,7,5,0.1891891891891892,0.16666666666666666
2022,25,49221,466399.72,0.2138693050881963,0,107,13,-0.49279991839682596,-0.8364581408543018,23574969.610000003,1.3853683783600415,1,0,0,55,33,7,5,0.25,0.16666666666666666
2022,26,49221,5455125.02,0.9553994164379466,0,178,13,0.20141770687139868,-0.8364581408543018,36947542.01,0.5562528015409359,0,0,0,87,65,7,5,0.14473684210526316,0.16666666666666666
2022,27,49221,661017.5900000001,0.37453955614380885,0,88,13,-0.6258161837883032,-0.8364581408543018,5018768.6899999995,0.29332573695108377,0,0,0,41,23,7,5,0.28125,0.16666666666666666
2022,28,49221,419206.07,0.30568157558942954,0,113,13,-0.5237642321274852,-0.8364581408543018,289.9,2.478975150137388e-05,0,0,0,43,34,7,5,0.11688311688311688,0.16666666666666666
2022,29,49221,12333048.780000001,1.5179750684081121,1,185,13,-0.414412851921629,-0.8364581408543018,168937431.75,1.4666104406502753,1,1,0,92,70,7,5,0.13580246913580246,0.16666666666666666
2022,31,49221,36667899.59,2.0011328581761396,1,245,13,0.4027053862241134,-0.8364581408543018,253823238.89000002,0.7871980477842234,0,0,1,156,78,7,5,0.3333333333333333,0.16666666666666666
2022,32,49221,5725450.71,1.6881755904372744,1,205,13,0.3206478808019373,-0.8364581408543018,221517760.62,3.591667665967081,1,1,0,110,70,7,5,0.2222222222222222,0.16666666666666666
2022,33,49221,19515595.36,1.040107617620463,1,189,13,1.5017861398696477,-0.8364581408543018,121343434.73,0.2722578720004515,0,0,1,63,106,7,5,-0.25443786982248523,0.16666666666666666
2022,35,49221,46457355.82,0.7002591552773514,0,398,13,2.527654633380877,-0.8364581408543018,1486423911.65,1.213576173886457,1,0,0,294,99,7,5,0.4961832061068702,0.16666666666666666
2022,41,49221,18745747.29,1.4354275633953362,1,283,13,1.360404121589458,-0.8364581408543018,485622377.99,1.6958867365071577,1,1,0,159,104,7,5,0.20912547528517111,0.16666666666666666
2022,42,49221,4559915.84,0.44940505412482856,0,268,13,1.6137367799271582,-0.8364581408543018,59850339.99,0.24838502357291886,0,0,0,170,86,7,5,0.328125,0.16666666666666666
2022,43,49221,13783083.790000001,1.115234802399526,1,248,13,1.4063703732174837,-0.8364581408543018,263304381.72,1.1016493640730827,1,1,0,178,59,7,5,0.5021097046413502,0.16666666666666666
2022,50,49221,2920172.31,1.0144368408494209,1,132,13,-0.5597758561905196,-0.8364581408543018,123298.84000000001,0.002746521147989029,0,0,1,74,35,7,5,0.3577981651376147,0.16666666666666666
2022,51,49221,3655621.15,0.9253907147116428,0,112,13,-0.8213564437208803,-0.8364581408543018,37968962.36,0.3420751683837825,0,0,0,57,48,7,5,0.08571428571428572,0.16666666666666666
2022,52,49221,9665306.64,1.5927642564648186,1,197,13,-0.1672898435729361,-0.8364581408543018,175001255.86,1.5592451946375503,1,1,0,134,47,7,5,0.48066298342541436,0.16666666666666666
2022,53,49221,2818595.74,0.32430380916383483,0,61,13,0.8043240000436759,-0.8364581408543018,118761660.67,1.1645616458460526,1,0,0,28,21,7,5,0.14285714285714285,0.16666666666666666
2022,11,49230,19428.19,0.09569504037218127,0,120,10,-0.6938859163710657,-1.3436691812752786,1036336.73,0.1966428877673544,0,0,0,66,34,8,2,0.32,0.6
2022,12,49230,59509.42,0.7095829466481548,0,71,10,-0.905321812588033,-1.3436691812752786,121302.82,0.05954139663106829,0,0,0,22,22,8,2,0.0,0.6
2022,13,49230,835187.8,2.124500926793579,1,132,10,0.9635674822356259,-1.3436691812752786,7787587.22,0.6460495843137872,0,0,1,64,34,8,2,0.30612244897959184,0.6
2022,14,49230,31819.969999999998,0.5862094892300543,0,101,10,-0.8005991309600616,-1.3436691812752786,102734.56999999999,0.06664325651992198,0,0,0,29,42,8,2,-0.18309859154929578,0.6
2022,15,49230,522827.47000000003,0.7475665672640119,0,127,10,-0.865805404840025,-1.3436691812752786,30866243.59,1.6668722174157908,1,0,0,65,42,8,2,0.21495327102803738,0.6
2022,16,49230,200913.23,1.9304947720806946,1,49,10,-0.9343578161064335,-1.3436691812752786,3882152.25,1.5750486098415797,1,1,0,17,21,8,2,-0.10526315789473684,0.6
2022,17,49230,62495.63,0.3409181446157923,0,87,10,-1.1406666261376524,-1.3436691812752786,797900.25,0.1329683181499262,0,0,0,36,31,8,2,0.07462686567164178,0.6
2022,21,49230,508943.87,1.1756754859070047,1,98,10,-0.9747683997394654,-1.3436691812752786,13544614.81,1.2563487362983818,1,1,0,41,40,8,2,0.012345679012345678,0.6
2022,22,49230,167945.37,0.7317703872776918,0,92,10,-0.9543835776222616,-1.3436691812752786,4630581.11,0.5143774058156996,0,0,0,36,34,8,2,0.02857142857142857,0.6
2022,23,49230,745288.77,0.960152699797346,0,145,10,0.19656801220447823,-1.3436691812752786,23286912.1,0.9462170580108262,0,0,0,74,52,8,2,0.1746031746031746,0.6
2022,24,49230,184422.13999999998,0.570800493908302,0,119,10,-0.42417850125818135,-1.3436691812752786,14662687.54,1.7609614014098156,1,0,0,66,45,8,2,0.1891891891891892,0.6
2022,25,49230,75161.08,0.23001660567952903,0,107,10,-0.49279991839682596,-1.3436691812752786,1518041.2,0.2655783734216869,0,0,0,55,33,8,2,0.25,0.6
2022,26,49230,1545528.47,1.8064804845285858,1,178,10,0.20141770687139868,-1.3436691812752786,26529403.89,1.1890747870211373,1,1,0,87,65,8,2,0.14473684210526316,0.6
2022,27,49230,1169304.24,4.421689076472518,1,88,10,-0.6258161837883032,-1.3436691812752786,23974133.27,4.171487292393446,1,1,0,41,23,8,2,0.28125,0.6
2022,28,49230,2111041.6,10.273406989775347,1,113,10,-0.5237642321274852,-1.3436691812752786,99591097.64,25.353591936819416,1,1,0,43,34,8,2,0.11688311688311688,0.6
2022,29,49230,4896093.7299999995,4.02179485179916,1,185,10,-0.414412851921629,-1.3436691812752786,93860673.46,2.4258702583211873,1,1,0,92,70,8,2,0.13580246913580246,0.6
2022,31,49230,2079948.49,0.7575625034422641,0,245,10,0.4027053862241134,-1.3436691812752786,48609366.38,0.4488152510537932,0,0,0,156,78,8,2,0.3333333333333333,0.6
2022,32,49230,693708.17,1.3650883073626296,1,205,10,0.3206478808019373,-1.3436691812752786,17741476.11,0.8563915284906796,0,0,1,110,70,8,2,0.2222222222222222,0.6
2022,33,49230,2434326.8200000003,0.8658673375200966,0,189,10,1.5017861398696477,-1.3436691812752786,66314566.27,0.44296367594145963,0,0,0,63,106,8,2,-0.25443786982248523,0.6
2022,35,49230,4757131.2299999995,0.4785479288774181,0,398,10,2.527654633380877,-1.3436691812752786,398673034.35,0.9690278058592295,0,0,0,294,99,8,2,0.4961832061068702,0.6
2022,41,49230,1381919.4,0.7062154885822697,0,283,10,1.360404121589458,-1.3436691812752786,23969758.470000003,0.24920504461832882,0,0,0,159,104,8,2,0.20912547528517111,0.6
2022,42,49230,199563.25,0.13126160017147556,0,268,10,1.6137367799271582,-1.3436691812752786,12129627.55,0.14986536284042376,0,0,0,170,86,8,2,0.328125,0.6
2022,43,49230,1837029.56,0.9920008932451881,0,248,10,1.4063703732174837,-1.3436691812752786,43136438.269999996,0.5373096047578464,0,0,0,178,59,8,2,0.5021097046413502,0.6
2022,50,49230,770308.08,1.785899389684135,1,132,10,-0.5597758561905196,-1.3436691812752786,35205687.11,2.334703856711044,1,1,0,74,35,8,2,0.3577981651376147,0.6
2022,51,49230,553860.25,0.9357075952710825,0,112,10,-0.8213564437208803,-1.3436691812752786,30303946.72,0.8128062487405119,0,0,0,57,48,8,2,0.08571428571428572,0.6
2022,52,49230,2489484.65,2.737923554456756,1,197,10,-0.1672898435729361,-1.3436691812752786,178638110.46,4.738516361543302,1,1,0,134,47,8,2,0.48066298342541436,0.6
2022,53,49230,588931.14,0.45223042589772955,0,61,10,0.8043240000436759,-1.3436691812752786,47950378.589999996,1.3998235017878777,1,0,0,28,21,8,2,0.14285714285714285,0.6
